name : 试↓bass↑
littleName : 试↓bass↑
path : songs/foundation_pack/试↓bass↑.mp3
cover : images/start/songs/intro (w rook1e).jpg
author : None
noteDesigner : None
    (0, 0.232)
    (0, 0.54)
    (0, 0.827)
    (0, 1.118)
    (0, 1.428)
    (0, 1.721)
    (0, 2.033)
    (2, 2.266)
    (0, 2.508)
    (0, 2.814)
    (0, 3.148)
    (0, 3.478)
    (0, 3.778)
    (0, 4.099)
    (0, 4.38)
    (2, 4.663)
    (2, 4.964)
    (2, 5.261)
    (2, 5.604)
    (2, 5.865)
    (2, 6.189)
    (2, 6.463)
    (2, 6.763)
    (0, 7.024)
    (2, 7.356)
    (2, 7.69)
    (0, 7.84)
    (2, 7.99)
    (0, 8.12)
    (2, 8.266)
    (0, 8.397)
    (2, 8.55)
    (0, 8.652)
    (2, 8.75)
    (0, 8.842)
    (0, 9.018)
    (0, 9.17)
    (2, 9.246)
    (0, 9.334)
    (0, 9.493)
    (0, 9.696)
    (0, 9.8)
    (0, 10.137)
    (0, 10.258)
    (0, 10.781)
    (0, 10.922)
    (0, 11.312)
    (0, 11.462)
    (0, 12.015)
    (0, 12.135)
    (0, 12.535)
    (0, 12.644)
    (0, 13.23)
    (0, 13.355)
    (0, 13.709)
    (0, 13.865)
    (2, 14.469)
    (2, 14.633)
    (2, 14.779)
    (0, 14.909)
    (0, 15.043)
    (2, 15.199)
    (0, 15.317)
    (2, 15.477)
    (0, 15.616)
    (2, 15.763)
    (0, 15.913)
    (2, 16.062)
    (0, 16.211)
    (2, 16.361)
    (0, 16.511)
    (2, 16.661)
    (0, 16.787)
    (0, 16.972)
    (0, 17.233)
    (0, 17.514)
    (0, 17.661)
    (0, 17.832)
    (2, 18.1)
    (2, 18.249)
    (2, 18.394)
    (2, 18.542)
    (0, 18.66)
    (0, 18.95)
    (2, 19.269)
    (0, 19.561)
    (2, 19.746)
    (2, 19.916)
    (2, 20.04)
    (0, 20.189)
    (0, 20.483)
    (0, 20.648)
    (2, 20.801)
    (2, 20.944)
    (2, 21.074)
    (0, 21.238)
    (0, 21.36)
    (2, 21.671)
    (2, 21.83)
    (2, 21.97)
    (2, 22.272)
    (2, 22.417)
    (0, 22.59)
    (0, 22.873)
    (0, 23.007)
    (0, 23.156)
    (0, 23.304)
    (2, 23.476)
    (2, 23.622)
    (2, 23.86)
    (0, 24.117)
    (0, 24.402)
    (0, 24.542)
    (0, 24.686)
    (0, 24.808)
    (0, 24.97)
    (2, 25.259)
    (2, 25.403)
    (2, 25.582)
    (2, 25.713)
    (2, 25.884)
    (2, 26.018)
    (2, 26.147)
    (0, 26.471)
    (0, 26.62)
    (0, 26.77)
    (2, 27.047)
    (2, 27.19)
    (2, 27.356)
    (0, 27.676)
    (0, 27.799)
    (0, 27.948)
    (0, 28.114)
    (2, 28.267)
    (0, 28.567)
    (2, 28.89)
    (0, 29.074)
    (2, 29.365)
    (0, 29.498)
    (0, 29.649)
    (0, 29.799)
    (0, 30.088)
    (0, 30.234)
    (0, 30.374)
    (0, 30.534)
    (0, 30.657)
    (2, 30.841)
    (0, 30.979)
    (0, 31.274)
    (0, 31.411)
    (2, 31.559)
    (2, 31.844)
    (2, 31.998)
    (0, 32.15)
    (0, 32.458)
    (0, 32.616)
    (2, 32.771)
    (0, 32.928)
    (2, 33.067)
    (0, 33.207)
    (2, 33.452)
    (0, 33.724)
    (2, 33.984)
    (0, 34.128)
    (2, 34.292)
    (0, 34.429)
    (0, 34.579)
    (0, 34.892)
    (2, 35.098)
    (0, 35.221)
    (2, 35.394)
    (2, 35.542)
    (0, 35.802)
    (0, 36.116)
    (0, 36.25)
    (2, 36.409)
    (2, 36.685)
    (2, 36.826)
    (0, 36.979)
    (0, 37.285)
    (2, 37.518)
    (0, 37.827)
    (2, 38.173)
    (2, 38.507)
    (2, 38.658)
    (0, 38.966)
    (0, 39.063)
    (2, 39.561)
    (2, 39.677)
    (0, 40.055)
    (0, 40.176)
    (2, 40.763)
    (2, 40.906)
    (0, 41.247)
    (0, 41.403)
    (2, 41.704)
    (0, 41.907)
    (2, 42.039)
    (0, 42.231)
    (2, 42.346)
    (0, 42.494)
    (2, 42.625)
    (3, 42.78)
    (0, 42.902)
    (2, 43.058)
    (0, 43.233)
    (3, 43.346)
    (0, 43.703)
    (2, 43.825)
    (2, 44.135)
    (0, 44.289)
    (2, 44.445)
    (0, 44.599)
    (0, 44.966)
    (2, 45.12)
    (0, 45.41)
    (0, 45.685)
    (0, 45.897)
    (0, 46.177)
    (0, 46.294)
    (2, 46.545)
    (0, 46.863)
    (2, 47.006)
    (0, 47.167)
    (2, 47.289)
    (0, 47.442)
    (2, 47.584)
    (0, 47.748)
    (2, 47.862)
    (0, 47.967)
    (3, 48.162)
    (1, 48.3)
    (3, 48.561)
    (1, 48.654)
    (3, 49.253)
    (1, 49.41)
    (3, 49.753)
    (1, 49.877)
    (3, 50.439)
    (1, 50.575)
    (3, 50.937)
    (1, 51.059)
    (1, 51.38)
    (3, 51.527)
    (0, 51.695)
    (2, 51.893)
    (0, 52.041)
    (3, 52.156)
    (1, 52.316)
    (0, 52.455)
    (3, 52.609)
    (2, 52.758)
    (2, 52.908)
    (2, 53.081)
    (0, 53.229)
    (2, 53.392)
    (0, 53.535)
    (2, 53.676)
    (0, 53.834)
    (2, 53.956)
    (0, 54.099)
    (2, 54.229)
    (0, 54.377)
    (2, 54.53)
    (0, 54.694)
    (0, 54.827)
    (0, 54.94)
    (0, 55.087)
    (0, 55.262)
    (2, 55.52)
    (2, 55.808)
    (2, 55.96)
    (0, 56.112)
    (0, 56.417)
    (0, 56.581)
    (0, 56.734)
    (0, 56.886)
    (2, 57.053)
    (2, 57.33)
    (0, 57.636)
    (0, 57.958)
    (0, 58.275)
    (0, 58.603)
    (0, 58.904)
    (0, 59.214)
    (0, 59.512)
    (2, 59.793)
    (0, 60.086)
    (0, 60.373)
    (0, 60.693)
    (0, 60.98)
    (0, 61.267)
    (0, 61.57)
    (0, 61.869)
    (2, 62.175)
    (2, 62.488)
    (2, 62.77)
    (2, 63.101)
    (2, 63.395)
    (2, 63.673)
    (2, 63.974)
    (2, 64.27)
    (2, 64.565)
    (0, 64.872)
    (0, 65.166)
    (0, 65.504)
    (0, 65.817)
    (1, 66.093)
    (1, 66.393)
    (1, 66.693)
    (1, 66.991)
    (3, 67.264)
    (0, 67.4)
    (1, 67.575)
    (2, 67.703)
    (3, 67.875)
    (0, 68.006)
    (1, 68.175)
    (2, 68.308)
    (3, 68.477)
    (0, 68.613)
    (1, 68.787)
    (2, 68.934)
    (3, 69.08)
    (0, 69.232)
    (1, 69.39)
    (2, 69.558)
    (3, 69.706)
    (0, 69.837)
    (1, 69.992)
    (2, 70.128)
    (3, 70.293)
    (0, 70.415)
    (1, 70.592)
    (2, 70.728)
    (3, 70.88)
    (0, 71.04)
    (1, 71.188)
    (2, 71.36)
    (3, 71.499)
    (0, 71.649)
    (1, 71.794)
    (1, 72.092)
    (0, 72.239)
    (3, 72.369)
    (1, 72.517)
    (0, 72.689)
    (3, 72.82)
    (1, 72.961)
    (2, 73.156)
    (1, 73.274)
    (0, 73.374)
    (3, 73.573)
    (1, 73.736)
    (2, 73.879)
    (1, 74.059)
    (0, 74.157)
    (3, 74.328)
    (1, 74.498)
    (2, 74.634)
    (1, 74.799)
    (0, 74.888)
    (3, 75.039)
    (2, 75.186)
    (1, 75.326)
    (0, 75.458)
    (0, 75.607)
    (0, 75.882)
    (0, 76.109)
    (0, 76.264)
    (0, 76.548)
    (3, 76.876)
    (0, 77.521)
    (1, 77.676)
    (2, 77.812)
    (0, 77.99)
    (3, 78.592)
    (1, 79.231)
    (0, 79.913)
    (0, 80.074)
    (0, 80.197)
    (2, 80.377)
    (0, 81.601)
    (3, 82.377)
    (1, 82.527)
    (0, 82.67)
    (2, 82.828)
    (0, 83.397)
    (0, 83.993)
    (0, 84.14)
    (0, 84.308)
    (0, 84.456)
    (0, 84.585)
    (0, 84.73)
    (0, 84.877)
    (0, 85.026)
    (0, 85.165)
    (0, 85.312)
    (0, 85.466)
    (0, 85.628)
    (0, 85.763)
    (0, 85.921)
    (0, 86.059)
    (0, 86.2)
    (0, 86.373)
    (0, 86.478)
    (2, 86.643)
    (2, 87.255)
    (0, 87.403)
    (2, 87.538)
    (0, 87.7)
    (1, 88.186)
    (3, 88.774)
    (3, 89.506)
    (1, 89.657)
    (0, 89.784)
    (2, 89.962)
    (0, 90.082)
    (2, 90.831)
    (0, 91.093)
    (2, 91.988)
    (2, 92.27)
    (0, 92.463)
    (3, 92.985)
    (0, 93.628)
    (0, 93.773)
    (0, 93.938)
    (0, 94.076)
    (0, 94.238)
    (0, 94.382)
    (0, 94.482)
    (0, 94.629)
    (0, 94.77)
    (0, 94.912)
    (0, 95.023)
    (0, 95.165)
    (0, 95.287)
    (0, 95.431)
    (0, 95.555)
    (0, 95.693)
    (0, 95.821)
    (2, 96.035)
    (0, 96.32)
    (2, 96.466)
    (0, 96.596)
    (2, 97.166)
    (0, 97.316)
    (2, 97.608)
    (0, 97.73)
    (2, 98.326)
    (0, 98.47)
    (2, 98.823)
    (0, 98.936)
    (2, 99.509)
    (0, 99.656)
    (2, 100.011)
    (0, 100.153)
    (0, 100.305)
    (0, 100.464)
    (0, 100.592)
    (3, 100.72)
    (0, 100.849)
    (0, 101.183)
    (0, 101.619)
    (2, 101.972)
    (0, 102.255)
    (0, 102.538)
    (0, 102.824)
    (1, 103.149)
    (0, 103.293)
    (3, 103.438)
    (2, 103.592)
    (2, 103.775)
    (0, 103.795)
    (0, 104.116)
    (0, 104.43)
    (2, 104.584)
    (0, 104.743)
    (2, 104.886)
    (0, 105.017)
    (2, 105.173)
    (0, 105.296)
    (2, 105.444)
    (0, 105.597)
    (0, 105.751)
    (0, 106.052)
    (0, 106.189)
    (2, 106.755)
    (2, 106.886)
    (2, 107.19)
    (2, 107.351)
    (1, 107.93)
    (0, 108.074)
    (0, 108.454)
    (3, 108.564)
    (3, 108.902)
    (0, 109.024)
    (1, 109.245)
    (2, 109.38)
    (3, 109.538)
    (0, 109.718)
    (0, 109.877)
    (2, 109.914)
    (1, 110.094)
    (0, 110.318)
    (0, 110.497)
    (0, 110.825)
    (0, 110.982)
    (2, 111.116)
    (0, 111.28)
    (2, 111.399)
    (0, 111.554)
    (2, 111.699)
    (0, 111.869)
    (2, 112.007)
    (0, 112.165)
    (2, 112.291)
    (0, 112.442)
    (0, 112.692)
    (3, 112.812)
    (3, 113.066)
    (1, 113.322)
    (1, 113.498)
    (2, 113.637)
    (2, 113.92)
    (2, 114.07)
    (0, 114.223)
    (2, 114.374)
    (0, 114.524)
    (0, 114.822)
    (3, 115.144)
    (3, 115.463)
    (3, 115.591)
    (0, 115.742)
    (0, 115.903)
    (0, 116.066)
    (2, 116.369)
    (2, 116.51)
    (2, 116.664)
    (2, 116.803)
    (2, 116.956)
    (0, 117.091)
    (0, 117.226)
    (0, 117.345)
    (1, 117.626)
    (1, 117.75)
    (1, 117.876)
    (1, 118.184)
    (1, 118.335)
    (2, 118.45)
    (2, 118.776)
    (2, 118.929)
    (2, 119.039)
    (2, 119.165)
    (0, 119.34)
    (2, 119.637)
    (0, 119.96)
    (0, 120.261)
    (0, 120.412)
    (0, 120.543)
    (0, 120.701)
    (0, 120.867)
    (3, 121.128)
    (3, 121.297)
    (3, 121.441)
    (3, 121.58)
    (0, 121.715)
    (0, 121.9)
    (0, 122.044)
    (0, 122.38)
    (0, 122.515)
    (2, 122.708)
    (2, 122.961)
    (2, 123.104)
    (0, 123.264)
    (0, 123.574)
    (1, 123.746)
