name : name
littleName : littleName
path : songs/foundation_pack/his_theme.mp3
cover : images/start/songs/his_theme.jpg
author : None
noteDesigner : None
    (3, 0.459)
    (0, 0.545)
    (0, 0.648)
    (1, 0.76)
    (2, 0.843)
    (3, 0.946)
    (0, 1.042)
    (1, 1.146)
    (2, 1.243)
    (3, 1.346)
    (0, 1.492)
    (3, 1.554)
    (0, 1.618)
    (0, 1.737)
    (3, 1.804)
    (0, 1.854)
    (3, 1.92)
    (1, 2.032)
    (2, 2.153)
    (3, 2.307)
    (2, 2.354)
    (3, 2.42)
    (2, 2.449)
    (3, 2.534)
    (0, 2.685)
    (3, 2.813)
