name : Unnamed
littleName : littleName
path : songs/foundation_pack/his_theme.mp3
cover : images/start/songs/his_theme.jpg
author : None
noteDesigner : None
    (0, 0.492)
    (0, 0.838)
    (0, 1.144)
    (0, 1.68)
    (0, 2.132)
    (0, 2.903)
    (0, 3.22)
    (0, 3.544)
    (0, 3.859)
    (0, 4.372)
    (0, 4.884)
    (0, 5.272)
    (0, 5.604)
    (0, 5.925)
    (0, 6.256)
    (0, 6.563)
    (0, 7.114)
    (0, 7.6)
    (0, 8.264)
    (2, 8.576)
    (2, 8.864)
    (0, 9.25)
    (3, 9.758)
    (1, 10.222)
    (2, 10.57)
    (0, 10.913)
    (3, 11.23)
    (2, 11.541)
    (0, 11.92)
    (0, 12.486)
    (2, 12.953)
    (2, 13.658)
    (0, 13.958)
    (2, 14.298)
    (0, 14.598)
    (1, 15.131)
    (1, 15.583)
    (3, 15.946)
    (0, 16.262)
    (1, 16.591)
    (2, 16.939)
    (3, 17.276)
