name : UnNamed
littleName : UnNamed
path : songs/foundation_pack/KING.mp3
cover : images/start/songs/his_theme.jpg
author : None
noteDesigner : None
    (3, 0.132)
    (1, 0.242)
    (0, 0.343)
    (3, 0.428)
    (2, 0.561)
    (1, 0.666)
    (2, 0.769)
    (3, 0.853)
    (0, 0.968)
    (3, 1.071)
    (2, 1.185)
    (1, 1.286)
    (2, 1.376)
    (3, 1.463)
    (0, 1.582)
    (3, 1.718)
    (2, 1.807)
    (3, 1.957)
    (2, 2.083)
    (2, 2.323)
    (3, 2.468)
    (3, 3.247)
    (1, 3.625)
    (2, 3.793)
    (3, 3.988)
    (0, 4.157)
    (3, 4.302)
    (2, 4.478)
    (1, 4.646)
    (2, 4.818)
    (0, 5.15)
    (1, 5.858)
    (2, 6.242)
    (3, 6.568)
    (0, 6.776)
    (2, 7.096)
    (2, 7.263)
    (2, 7.435)
    (2, 7.778)
    (3, 7.973)
    (0, 8.141)
    (3, 8.321)
    (1, 8.453)
    (2, 8.517)
    (3, 8.604)
    (0, 8.726)
    (3, 8.817)
    (2, 8.905)
    (1, 8.97)
    (3, 9.082)
    (0, 9.155)
    (3, 9.511)
    (2, 9.666)
    (1, 9.825)
    (2, 10.012)
    (3, 10.17)
    (0, 10.336)
    (3, 10.526)
    (2, 10.685)
    (1, 10.872)
    (2, 11.034)
    (3, 11.239)
    (1, 11.566)
    (2, 11.606)
    (0, 12.302)
    (2, 12.617)
    (1, 12.825)
    (2, 12.974)
    (3, 13.122)
    (0, 13.232)
    (3, 13.379)
    (0, 13.509)
    (3, 13.658)
    (3, 13.854)
    (2, 13.993)
    (3, 14.068)
    (1, 14.087)
    (0, 14.2)
    (3, 14.305)
    (1, 14.467)
    (3, 14.549)
    (0, 14.594)
    (3, 14.646)
    (1, 14.729)
    (1, 14.878)
    (3, 14.943)
