name : Unnamed
littleName : littleName
path : songs/foundation_pack/his_theme.mp3
cover : images/start/songs/his_theme.jpg
author : None
noteDesigner : None
    (0, 1.853)
    (0, 2.237)
    (0, 2.641)
    (2, 2.854)
    (2, 3.097)
    (0, 3.371)
    (0, 3.589)
    (2, 3.807)
    (2, 3.937)
    (0, 4.172)
    (0, 4.303)
    (2, 4.558)
    (2, 4.668)
    (0, 4.877)
    (2, 5.026)
    (2, 5.224)
    (0, 5.502)
    (2, 5.85)
    (0, 6.04)
    (2, 6.315)
    (0, 6.51)
    (2, 6.659)
    (0, 6.94)
    (0, 7.071)
    (2, 7.187)
    (0, 7.438)
    (0, 7.718)
    (0, 8.017)
    (2, 8.316)
    (0, 8.533)
    (0, 8.729)
    (2, 8.964)
    (0, 9.076)
    (2, 9.216)
    (0, 9.347)
    (0, 9.658)
    (2, 9.811)
    (2, 10.062)
    (2, 10.173)
    (0, 10.298)
    (0, 10.589)
    (2, 10.829)
    (0, 11.006)
    (2, 11.155)
    (2, 11.269)
    (2, 11.378)
    (0, 11.531)
    (2, 11.797)
    (2, 11.934)
    (0, 12.083)
    (0, 12.362)
    (0, 12.457)
    (2, 12.713)
    (2, 12.82)
    (0, 13.018)
    (0, 13.168)
    (2, 13.41)
    (2, 13.531)
    (0, 13.747)
    (0, 14.039)
    (2, 14.173)
    (0, 14.37)
    (2, 14.469)
    (0, 14.614)
    (2, 14.772)
    (2, 14.934)
    (0, 15.101)
    (0, 15.264)
    (2, 15.467)
    (2, 15.602)
    (0, 15.752)
    (0, 15.903)
    (0, 16.051)
    (2, 16.274)
    (0, 16.417)
    (2, 16.692)
    (0, 16.889)
    (2, 17.047)
    (0, 17.196)
    (2, 17.342)
    (0, 17.498)
    (2, 17.731)
    (2, 17.898)
    (0, 18.142)
    (2, 18.307)
    (0, 18.481)
    (0, 18.655)
    (0, 19.013)
    (2, 19.373)
    (0, 19.654)
    (2, 19.945)
    (0, 20.237)
    (2, 20.523)
    (0, 20.941)
    (2, 21.244)
    (2, 21.476)
    (2, 21.697)
    (0, 21.918)
    (0, 22.15)
    (0, 22.382)
    (2, 22.729)
    (2, 22.973)
    (2, 23.206)
    (0, 23.462)
    (2, 23.705)
    (0, 23.971)
    (2, 24.357)
    (0, 24.89)
    (2, 25.166)
    (2, 25.435)
    (0, 25.863)
    (0, 26.434)
    (2, 27.014)
    (2, 27.606)
