name : Unnamed
littleName : littleName
path : songs/foundation_pack/his_theme.mp3
cover : images/start/songs/his_theme.jpg
author : None
noteDesigner : None
    (0, 0.203)
    (0, 0.506)
    (0, 0.656)
    (0, 0.766)
    (0, 0.866)
    (0, 0.977)
    (0, 1.101)
    (0, 1.196)
    (0, 1.303)
    (0, 1.418)
    (0, 1.537)
    (0, 1.631)
    (0, 1.751)
    (3, 1.881)
    (0, 1.946)
    (3, 2.028)
    (0, 2.206)
    (3, 2.291)
    (0, 2.338)
    (3, 2.406)
    (0, 2.444)
    (3, 2.546)
    (1, 2.699)
    (2, 2.897)
    (3, 2.964)
    (2, 3.128)
    (1, 3.175)
    (2, 3.344)
    (3, 3.393)
    (2, 3.676)
    (2, 4.007)
    (2, 4.388)
    (0, 4.639)
    (3, 4.789)
    (2, 4.865)
    (3, 4.95)
    (0, 5.056)
    (3, 5.167)
    (2, 5.22)
