name : name
littleName : littleName
path : songs/foundation_pack/his_theme.mp3
cover : images/start/songs/his_theme.jpg
author : None
noteDesigner : None
    (3, 5.092)
    (0, 5.204)
    (1, 5.344)
    (2, 5.481)
    (3, 5.585)
    (2, 5.706)
    (1, 5.797)
    (2, 5.916)
    (3, 5.998)
    (0, 6.111)
    (3, 6.261)
    (2, 6.343)
    (1, 6.434)
    (2, 6.536)
    (2, 6.706)
    (3, 6.817)
    (0, 6.861)
    (3, 6.964)
    (2, 7.119)
    (1, 7.164)
    (2, 7.266)
    (3, 7.37)
    (0, 7.464)
    (3, 7.579)
    (2, 7.682)
    (1, 7.785)
    (2, 7.869)
    (3, 7.964)
    (0, 8.068)
    (3, 8.178)
    (2, 8.239)
    (1, 8.363)
    (2, 8.431)
    (3, 8.521)
    (0, 8.622)
    (3, 8.734)
    (2, 8.814)
    (1, 8.915)
    (2, 9.0)
    (3, 9.107)
    (0, 9.213)
    (3, 9.343)
    (2, 9.407)
    (1, 9.512)
    (2, 9.592)
    (3, 9.687)
    (0, 9.751)
    (3, 9.835)
