name : Unnamed
littleName : littleName
path : songs/foundation_pack/his_theme.mp3
cover : images/start/songs/his_theme.jpg
author : None
noteDesigner : None
    (0, 0.606)
    (0, 0.979)
    (0, 1.288)
    (2, 1.799)
    (3, 2.217)
    (0, 2.98)
    (2, 3.337)
    (1, 3.619)
    (2, 3.939)
    (0, 4.482)
    (0, 4.959)
    (2, 5.253)
    (0, 5.605)
    (2, 5.903)
    (0, 6.229)
    (2, 6.529)
    (2, 7.052)
    (2, 7.462)
    (2, 8.207)
    (1, 8.535)
    (2, 8.861)
    (0, 9.219)
    (3, 9.71)
    (0, 10.121)
    (2, 10.52)
    (3, 10.882)
    (1, 11.205)
    (2, 11.523)
    (0, 11.869)
    (3, 12.395)
    (1, 12.912)
    (3, 13.575)
    (0, 13.905)
    (1, 14.251)
    (2, 14.609)
    (2, 15.056)
    (0, 15.576)
