name : name
littleName : littleName
path : songs/foundation_pack/his_theme.mp3
cover : images/start/songs/his_theme.jpg
author : None
noteDesigner : None
    (3, 1.851)
    (0, 1.952)
    (1, 2.052)
    (2, 2.147)
    (3, 2.247)
    (0, 2.346)
    (1, 2.394)
    (2, 2.5)
    (3, 2.584)
    (0, 2.688)
    (2, 2.845)
    (1, 2.866)
    (3, 2.932)
    (0, 3.036)
    (1, 3.081)
    (2, 3.182)
    (3, 3.264)
    (0, 3.348)
    (1, 3.457)
    (2, 3.521)
    (2, 3.622)
    (3, 3.65)
    (0, 3.706)
    (1, 3.798)
    (2, 3.864)
    (3, 3.965)
    (0, 4.05)
    (1, 4.134)
    (2, 4.2)
    (3, 4.286)
    (0, 4.37)
    (1, 4.471)
    (2, 4.538)
    (3, 4.641)
    (0, 4.724)
    (1, 4.837)
    (2, 4.882)
    (3, 4.982)
    (0, 5.068)
    (2, 5.225)
    (3, 5.297)
    (0, 5.39)
    (1, 5.478)
    (2, 5.578)
    (3, 5.653)
    (0, 5.754)
    (2, 5.921)
    (1, 5.947)
    (3, 6.003)
    (0, 6.095)
    (1, 6.179)
    (2, 6.263)
    (3, 6.367)
    (0, 6.457)
    (1, 6.596)
    (2, 6.644)
    (3, 6.729)
    (0, 6.821)
    (1, 6.888)
    (2, 6.99)
    (3, 7.076)
    (0, 7.176)
    (1, 7.271)
    (2, 7.338)
    (3, 7.406)
    (0, 7.492)
    (1, 7.559)
    (2, 7.664)
    (3, 7.746)
    (0, 7.837)
    (1, 7.928)
    (2, 8.028)
    (3, 8.104)
    (0, 8.225)
    (1, 8.291)
    (2, 8.428)
    (0, 8.466)
    (3, 8.51)
    (0, 8.615)
    (1, 8.682)
    (3, 8.757)
