name : Unnamed
littleName : littleName
path : songs/foundation_pack/his_theme.mp3
cover : images/start/songs/his_theme.jpg
author : None
noteDesigner : None
    (3, 0.262)
    (1, 0.547)
    (0, 0.78)
    (3, 1.078)
    (2, 1.426)
    (3, 1.829)
    (0, 2.254)
    (3, 2.9)
    (1, 3.245)
    (3, 3.568)
    (0, 3.907)
    (0, 4.383)
    (1, 4.939)
    (3, 5.289)
    (1, 5.604)
    (0, 5.938)
    (3, 6.265)
    (0, 6.59)
    (0, 7.041)
    (2, 7.563)
    (3, 8.314)
    (2, 8.632)
    (1, 8.937)
    (0, 9.285)
    (3, 9.792)
    (2, 10.404)
    (1, 10.719)
    (3, 11.021)
    (2, 11.349)
    (3, 11.702)
    (0, 12.012)
