name : name
littleName : littleName
path : songs/foundation_pack/his_theme.mp3
cover : images/start/songs/his_theme.jpg
author : None
noteDesigner : None
    (0, 0.364)
    (1, 0.454)
    (3, 0.77)
    (2, 0.871)
    (1, 0.935)
    (3, 1.108)
    (0, 1.193)
    (3, 1.326)
    (0, 1.43)
    (3, 1.53)
    (2, 1.605)
    (3, 1.79)
    (3, 1.958)
    (2, 2.003)
    (1, 2.105)
    (2, 2.219)
    (3, 2.301)
    (0, 2.41)
    (1, 2.511)
    (2, 2.622)
    (3, 2.688)
    (3, 2.613)
    (0, 2.739)
    (1, 2.847)
    (2, 2.929)
    (3, 3.037)
    (0, 3.129)
    (1, 3.252)
    (2, 3.319)
    (3, 3.402)
    (0, 3.494)
    (2, 3.664)
    (1, 3.701)
    (3, 3.765)
    (0, 4.025)
    (1, 4.17)
    (2, 4.284)
    (1, 4.515)
    (3, 4.561)
    (1, 4.725)
    (1, 4.855)
    (1, 4.958)
    (3, 5.06)
    (1, 5.145)
    (3, 5.194)
    (1, 5.221)
    (0, 5.342)
    (3, 5.452)
    (2, 5.556)
    (1, 5.62)
    (3, 5.935)
    (0, 6.083)
    (3, 6.132)
    (0, 32.797)
    (3, 32.928)
    (2, 33.011)
    (1, 33.121)
    (0, 33.354)
    (3, 33.399)
    (0, 33.503)
    (2, 33.585)
    (3, 33.67)
    (0, 33.754)
    (3, 33.933)
    (2, 33.978)
    (3, 34.166)
    (0, 34.23)
    (3, 34.362)
    (2, 34.409)
    (3, 34.577)
    (0, 34.629)
    (3, 34.781)
    (3, 34.933)
    (0, 35.124)
    (3, 35.215)
    (0, 35.3)
    (3, 35.407)
    (0, 35.5)
    (2, 35.556)
    (3, 35.666)
    (0, 35.713)
    (3, 35.863)
    (0, 35.966)
    (3, 36.068)
    (0, 36.135)
    (3, 36.314)
    (0, 36.42)
    (3, 36.487)
