name : Unnamed
littleName : littleName
path : songs/foundation_pack/his_theme.mp3
cover : images/start/songs/his_theme.jpg
author : None
noteDesigner : None
    (0, 0.609)
    (3, 0.992)
    (2, 1.31)
    (2, 1.808)
    (0, 2.259)
    (2, 2.977)
    (2, 3.3)
    (0, 3.618)
    (0, 3.937)
    (2, 4.394)
    (2, 4.808)
    (3, 5.2)
    (1, 5.517)
    (0, 5.867)
    (2, 6.218)
    (3, 6.557)
    (0, 7.069)
    (1, 7.523)
    (2, 8.272)
    (3, 8.665)
    (3, 9.05)
    (0, 9.289)
    (3, 9.837)
    (2, 10.26)
    (0, 10.615)
    (3, 10.955)
    (0, 11.263)
    (3, 11.595)
    (2, 12.146)
    (0, 12.542)
    (3, 13.008)
    (2, 13.662)
    (0, 14.005)
    (2, 14.303)
    (3, 14.624)
    (1, 15.13)
    (1, 15.583)
    (0, 15.941)
    (2, 16.296)
    (2, 16.602)
    (3, 16.942)
    (0, 17.232)
    (0, 17.737)
    (2, 18.19)
    (2, 18.909)
    (0, 19.238)
    (2, 19.531)
    (1, 19.896)
    (2, 20.349)
    (3, 20.778)
    (0, 21.145)
    (2, 21.526)
    (1, 21.833)
    (0, 22.199)
    (3, 22.534)
    (3, 23.036)
    (2, 23.445)
    (0, 24.223)
    (1, 24.533)
    (2, 24.877)
    (3, 25.237)
    (0, 25.745)
    (2, 26.136)
