name : name
littleName : littleName
path : songs/foundation_pack/his_theme.mp3
cover : images/start/songs/his_theme.jpg
author : None
noteDesigner : None
    (3, 0.155)
    (0, 0.279)
    (1, 0.41)
    (2, 0.558)
    (3, 0.651)
    (0, 0.789)
    (3, 0.922)
    (2, 1.004)
    (3, 1.198)
    (2, 1.29)
    (3, 1.388)
    (2, 1.493)
    (3, 1.558)
    (2, 1.621)
    (3, 1.686)
    (3, 1.804)
    (0, 1.851)
    (3, 1.982)
    (0, 2.019)
    (3, 2.11)
    (0, 2.129)
    (3, 2.231)
    (2, 2.411)
    (3, 2.499)
    (2, 2.581)
    (3, 2.645)
    (2, 2.691)
    (3, 2.777)
    (2, 2.844)
    (3, 2.928)
    (0, 2.947)
    (3, 3.098)
    (2, 3.309)
    (3, 3.393)
    (3, 3.599)
    (0, 3.673)
    (3, 3.802)
    (3, 3.993)
    (2, 4.078)
    (2, 4.229)
    (3, 4.275)
    (2, 4.359)
    (3, 4.461)
    (0, 4.488)
    (3, 4.59)
    (0, 4.656)
    (3, 4.704)
    (0, 4.786)
    (3, 4.899)
    (2, 4.958)
    (3, 5.021)
    (3, 5.198)
    (2, 5.264)
    (3, 5.369)
    (0, 5.407)
    (3, 5.522)
    (3, 5.732)
    (0, 5.842)
    (3, 5.945)
    (2, 6.054)
    (3, 6.224)
    (0, 6.272)
    (3, 6.411)
    (2, 6.474)
    (1, 6.584)
    (2, 6.698)
    (3, 6.786)
    (2, 6.875)
    (1, 6.982)
    (2, 7.143)
    (1, 7.245)
    (2, 7.354)
    (1, 7.439)
    (2, 7.541)
    (1, 7.605)
    (2, 7.694)
    (3, 7.778)
    (2, 7.827)
    (3, 7.932)
    (3, 8.025)
    (3, 8.158)
    (0, 8.293)
    (3, 8.433)
    (0, 8.46)
    (3, 8.525)
    (0, 8.583)
    (3, 8.657)
    (0, 8.723)
    (3, 8.79)
    (0, 8.847)
    (3, 8.946)
    (0, 8.995)
    (1, 9.154)
    (2, 9.304)
    (3, 9.342)
    (0, 9.454)
