name : Unnamed
littleName : littleName
path : songs/foundation_pack/his_theme.mp3
cover : images/start/songs/his_theme.jpg
author : None
noteDesigner : None
    (0, 0.52)
    (0, 0.862)
    (0, 1.208)
    (2, 1.709)
    (3, 2.244)
    (2, 3.021)
    (0, 3.348)
    (3, 3.687)
    (2, 3.975)
    (1, 4.478)
    (1, 4.891)
    (0, 5.22)
    (2, 5.635)
    (2, 5.953)
    (2, 6.282)
    (3, 6.619)
    (0, 7.049)
    (0, 7.48)
    (0, 8.384)
    (0, 8.662)
    (0, 8.956)
    (0, 9.312)
    (0, 9.766)
    (0, 10.218)
    (0, 10.566)
    (0, 10.904)
    (0, 11.221)
    (0, 11.564)
    (0, 11.906)
    (0, 12.417)
    (0, 12.848)
    (0, 13.627)
    (0, 13.935)
    (0, 14.286)
    (0, 14.615)
    (0, 15.123)
    (0, 15.569)
    (0, 15.876)
    (0, 16.226)
    (0, 16.552)
    (0, 16.894)
    (0, 17.212)
