name : 试↓bass↑
littleName : 试↓bass↑
path : songs/foundation_pack/试↓bass↑.mp3
cover : images/start/songs/intro (w rook1e).jpg
author : None
noteDesigner : None
    (0, 0.325)
    (0, 0.592)
    (0, 0.884)
    (0, 1.178)
    (0, 1.481)
    (0, 1.728)
    (0, 1.916)
    (0, 2.21)
    (2, 2.577)
    (2, 2.843)
    (2, 3.156)
    (2, 3.442)
    (2, 3.74)
    (2, 4.011)
    (2, 4.301)
    (0, 4.556)
    (2, 4.87)
    (2, 5.194)
    (2, 5.507)
    (2, 5.832)
    (2, 6.168)
    (2, 6.468)
    (2, 6.752)
    (0, 7.014)
    (3, 7.401)
    (3, 7.69)
    (3, 7.945)
    (3, 8.204)
    (1, 8.469)
    (0, 8.607)
    (3, 8.747)
    (1, 8.891)
    (0, 9.016)
    (3, 9.088)
    (1, 9.277)
    (0, 9.37)
    (3, 9.462)
    (2, 9.687)
    (2, 10.056)
    (2, 10.166)
    (0, 10.817)
    (0, 10.945)
    (0, 11.309)
    (0, 11.447)
    (2, 12.072)
    (2, 12.203)
    (2, 12.535)
    (2, 12.659)
    (0, 13.253)
    (0, 13.379)
    (0, 13.747)
    (0, 13.88)
    (2, 14.455)
    (0, 14.589)
    (2, 14.737)
    (0, 14.865)
    (2, 15.024)
    (2, 15.294)
    (0, 15.405)
    (2, 15.559)
    (0, 15.716)
    (2, 15.835)
    (0, 15.926)
    (2, 16.108)
    (2, 16.39)
    (0, 16.512)
    (2, 16.643)
    (0, 16.778)
    (3, 16.949)
    (3, 17.22)
    (1, 17.477)
    (1, 17.606)
    (0, 17.759)
    (2, 18.116)
    (0, 18.286)
    (2, 18.439)
    (0, 18.593)
    (3, 18.755)
    (3, 19.043)
    (1, 19.314)
    (2, 19.593)
    (3, 19.725)
    (2, 19.865)
    (2, 20.022)
    (3, 20.162)
    (1, 20.522)
    (1, 20.661)
    (2, 20.816)
    (1, 20.989)
    (2, 21.129)
    (0, 21.288)
    (0, 21.45)
    (0, 21.74)
    (3, 21.885)
    (0, 22.048)
    (0, 22.34)
    (0, 22.462)
    (1, 22.635)
    (0, 22.946)
    (0, 23.072)
    (3, 23.236)
    (0, 23.374)
    (3, 23.535)
    (1, 23.814)
    (0, 24.105)
    (0, 24.421)
    (0, 24.596)
    (3, 24.724)
    (0, 24.859)
    (0, 25.021)
    (0, 25.349)
    (0, 25.481)
    (1, 25.647)
    (0, 25.815)
    (1, 25.963)
    (0, 26.094)
    (0, 26.236)
    (0, 26.537)
    (0, 26.676)
    (3, 26.816)
    (3, 27.125)
    (3, 27.289)
    (0, 27.41)
    (3, 28.927)
    (0, 29.051)
    (0, 29.336)
    (0, 29.484)
    (0, 29.633)
    (0, 29.779)
    (0, 30.109)
    (0, 30.241)
    (0, 30.398)
    (0, 30.543)
    (0, 30.689)
    (0, 30.837)
    (0, 30.958)
    (0, 31.331)
    (0, 31.467)
    (2, 31.609)
    (2, 31.872)
    (2, 32.037)
    (0, 32.175)
    (0, 32.513)
    (2, 32.625)
    (0, 32.751)
    (2, 32.887)
    (0, 33.047)
    (2, 33.181)
